# Title : Technical directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all technical files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20200329162202
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,institution,date_update
aoml/4901266/4901266_tech.nc,AO,20181023201412
aoml/4901267/4901267_tech.nc,AO,20181023201414
aoml/4901268/4901268_tech.nc,AO,20181023201420
aoml/4901269/4901269_tech.nc,AO,20181023201423
aoml/4901270/4901270_tech.nc,AO,20181023201427
aoml/4901271/4901271_tech.nc,AO,20181023201511
aoml/4901272/4901272_tech.nc,AO,20181023201520
aoml/4901273/4901273_tech.nc,AO,20181023201521
aoml/4901274/4901274_tech.nc,AO,20181023202330
aoml/4901277/4901277_tech.nc,AO,20181023202346
aoml/4901278/4901278_tech.nc,AO,20181023200254
aoml/4901279/4901279_tech.nc,AO,20180720200329
aoml/4901280/4901280_tech.nc,AO,20170812200503
aoml/4901281/4901281_tech.nc,AO,20181023200257
aoml/4901282/4901282_tech.nc,AO,20181023203056
aoml/4901283/4901283_tech.nc,AO,20180518200354
aoml/4901284/4901284_tech.nc,AO,20181023203111
aoml/4901285/4901285_tech.nc,AO,20190913200349
aoml/4901286/4901286_tech.nc,AO,20181023203113
aoml/4901287/4901287_tech.nc,AO,20181023203116
aoml/4901288/4901288_tech.nc,AO,20181023203118
aoml/4901289/4901289_tech.nc,AO,20180823200605
aoml/4901290/4901290_tech.nc,AO,20181023204646
aoml/4901291/4901291_tech.nc,AO,20181023204647
aoml/4901294/4901294_tech.nc,AO,20181024202213
aoml/4901295/4901295_tech.nc,AO,20181024202214
aoml/4901296/4901296_tech.nc,AO,20181024202216
aoml/4901297/4901297_tech.nc,AO,20181024202218
aoml/4901298/4901298_tech.nc,AO,20181204213319
aoml/4901299/4901299_tech.nc,AO,20181024202224
aoml/4901400/4901400_tech.nc,AO,20181024202228
aoml/4901401/4901401_tech.nc,AO,20181024202238
aoml/4901402/4901402_tech.nc,AO,20181024202248
aoml/4901403/4901403_tech.nc,AO,20181024202257
aoml/4901404/4901404_tech.nc,AO,20181024202310
aoml/4901405/4901405_tech.nc,AO,20181024202322
aoml/4901406/4901406_tech.nc,AO,20181024202333
aoml/4901407/4901407_tech.nc,AO,20181024202344
aoml/4901408/4901408_tech.nc,AO,20181019200229
aoml/4901409/4901409_tech.nc,AO,20200326200318
aoml/4901430/4901430_tech.nc,AO,20200326200328
aoml/4901431/4901431_tech.nc,AO,20181023202803
aoml/4901432/4901432_tech.nc,AO,20200328200140
aoml/4901433/4901433_tech.nc,AO,20200327200145
aoml/4901434/4901434_tech.nc,AO,20200328200154
aoml/4901435/4901435_tech.nc,AO,20200324200231
aoml/4901436/4901436_tech.nc,AO,20200325200405
aoml/4901437/4901437_tech.nc,AO,20200325200415
aoml/4901438/4901438_tech.nc,AO,20200325200422
aoml/4901439/4901439_tech.nc,AO,20200326200356
aoml/4901440/4901440_tech.nc,AO,20200323200433
aoml/4901441/4901441_tech.nc,AO,20200323200442
aoml/4901442/4901442_tech.nc,AO,20181023200354
aoml/4901443/4901443_tech.nc,AO,20200326200507
aoml/4901444/4901444_tech.nc,AO,20200322200426
aoml/4901445/4901445_tech.nc,AO,20181024202402
aoml/4901446/4901446_tech.nc,AO,20181024202414
aoml/4901447/4901447_tech.nc,AO,20181024202427
aoml/4901448/4901448_tech.nc,AO,20181024202431
aoml/4901449/4901449_tech.nc,AO,20181024202353
aoml/4901450/4901450_tech.nc,AO,20181024202433
aoml/4901451/4901451_tech.nc,AO,20180507201615
aoml/4901452/4901452_tech.nc,AO,20181024204142
aoml/4901453/4901453_tech.nc,AO,20180429201509
aoml/4901454/4901454_tech.nc,AO,20181024204223
aoml/4901455/4901455_tech.nc,AO,20200219210803
aoml/4901456/4901456_tech.nc,AO,20180711201225
aoml/4901457/4901457_tech.nc,AO,20180703201403
aoml/4901458/4901458_tech.nc,AO,20180518201522
aoml/4901459/4901459_tech.nc,AO,20180518201523
aoml/4901460/4901460_tech.nc,AO,20180518201523
aoml/4901461/4901461_tech.nc,AO,20181024204227
aoml/4901462/4901462_tech.nc,AO,20190110210854
aoml/4901463/4901463_tech.nc,AO,20181024204228
aoml/4901464/4901464_tech.nc,AO,20200225210832
aoml/4901465/4901465_tech.nc,AO,20181228212251
aoml/4901466/4901466_tech.nc,AO,20181024204231
aoml/4901467/4901467_tech.nc,AO,20190312201004
aoml/4901468/4901468_tech.nc,AO,20180116211549
aoml/4901469/4901469_tech.nc,AO,20181024204236
aoml/4901470/4901470_tech.nc,AO,20181024204239
aoml/4901471/4901471_tech.nc,AO,20181231210819
aoml/4901472/4901472_tech.nc,AO,20190323201105
aoml/4901473/4901473_tech.nc,AO,20181228213347
aoml/4901474/4901474_tech.nc,AO,20181228213404
aoml/4901475/4901475_tech.nc,AO,20181228213416
aoml/4901476/4901476_tech.nc,AO,20200319201008
aoml/4901477/4901477_tech.nc,AO,20200308201233
aoml/4901478/4901478_tech.nc,AO,20181228211819
aoml/4901479/4901479_tech.nc,AO,20200326201415
aoml/4901480/4901480_tech.nc,AO,20191103211250
aoml/4901481/4901481_tech.nc,AO,20200322201035
aoml/4901482/4901482_tech.nc,AO,20181228211907
aoml/4901483/4901483_tech.nc,AO,20200324200844
aoml/4901484/4901484_tech.nc,AO,20200303211158
aoml/4901485/4901485_tech.nc,AO,20180207210734
aoml/4901486/4901486_tech.nc,AO,20181023204840
aoml/4901487/4901487_tech.nc,AO,20200328200324
aoml/4901488/4901488_tech.nc,AO,20200328200333
aoml/4901489/4901489_tech.nc,AO,20200328200340
aoml/4901490/4901490_tech.nc,AO,20181023204734
aoml/4901491/4901491_tech.nc,AO,20200327200323
aoml/4901492/4901492_tech.nc,AO,20200319200255
aoml/4901493/4901493_tech.nc,AO,20200324200311
aoml/4901494/4901494_tech.nc,AO,20200328200359
aoml/4901495/4901495_tech.nc,AO,20200327200340
aoml/4901496/4901496_tech.nc,AO,20181024201216
aoml/4901497/4901497_tech.nc,AO,20181024201344
aoml/4901498/4901498_tech.nc,AO,20181024201347
aoml/4901499/4901499_tech.nc,AO,20180320200633
aoml/4901500/4901500_tech.nc,AO,20181024201146
aoml/4901501/4901501_tech.nc,AO,20181024201210
aoml/4901502/4901502_tech.nc,AO,20181024201158
aoml/4901503/4901503_tech.nc,AO,20170815201332
aoml/4901504/4901504_tech.nc,AO,20170426004528
aoml/4901505/4901505_tech.nc,AO,20170309014536
aoml/4901506/4901506_tech.nc,AO,20170525004837
aoml/4901507/4901507_tech.nc,AO,20170604004008
aoml/4901508/4901508_tech.nc,AO,20160904004904
aoml/4901509/4901509_tech.nc,AO,20161116014228
aoml/4901510/4901510_tech.nc,AO,20170203014732
aoml/4901511/4901511_tech.nc,AO,20170525004844
aoml/4901512/4901512_tech.nc,AO,20181024201149
aoml/4901513/4901513_tech.nc,AO,20181024201307
aoml/4901514/4901514_tech.nc,AO,20181024201309
aoml/4901515/4901515_tech.nc,AO,20181204212555
aoml/4901516/4901516_tech.nc,AO,20181204212559
aoml/4901517/4901517_tech.nc,AO,20181204212600
aoml/4901518/4901518_tech.nc,AO,20181204212602
aoml/4901519/4901519_tech.nc,AO,20181204212609
aoml/4901520/4901520_tech.nc,AO,20181024201333
aoml/4901521/4901521_tech.nc,AO,20181204212612
aoml/4901522/4901522_tech.nc,AO,20181024203956
aoml/4901523/4901523_tech.nc,AO,20181024202942
aoml/4901524/4901524_tech.nc,AO,20181024202954
aoml/4901525/4901525_tech.nc,AO,20181024202959
aoml/4901526/4901526_tech.nc,AO,20181024203007
aoml/4901527/4901527_tech.nc,AO,20181024203012
aoml/4901528/4901528_tech.nc,AO,20181204220147
aoml/4901529/4901529_tech.nc,AO,20181204220203
aoml/4901530/4901530_tech.nc,AO,20181204211028
aoml/4901531/4901531_tech.nc,AO,20181204211107
aoml/4901532/4901532_tech.nc,AO,20181024203032
aoml/4901533/4901533_tech.nc,AO,20181024203036
aoml/4901534/4901534_tech.nc,AO,20181024203407
aoml/4901535/4901535_tech.nc,AO,20181024203415
aoml/4901536/4901536_tech.nc,AO,20181024203421
aoml/4901537/4901537_tech.nc,AO,20160527035725
aoml/4901538/4901538_tech.nc,AO,20181024201337
aoml/4901539/4901539_tech.nc,AO,20181024204151
aoml/4901540/4901540_tech.nc,AO,20181024204156
aoml/4901541/4901541_tech.nc,AO,20181024204159
aoml/4901542/4901542_tech.nc,AO,20200323200751
aoml/4901543/4901543_tech.nc,AO,20191013200526
aoml/4901544/4901544_tech.nc,AO,20181204214850
aoml/4901545/4901545_tech.nc,AO,20200320200333
aoml/4901546/4901546_tech.nc,AO,20181204214830
aoml/4901547/4901547_tech.nc,AO,20181204215112
aoml/4901548/4901548_tech.nc,AO,20181204215103
aoml/4901549/4901549_tech.nc,AO,20200314200913
aoml/4901550/4901550_tech.nc,AO,20181204212410
aoml/4901551/4901551_tech.nc,AO,20190806200702
aoml/4901552/4901552_tech.nc,AO,20181024204001
aoml/4901553/4901553_tech.nc,AO,20200328200800
aoml/4901554/4901554_tech.nc,AO,20200327200929
aoml/4901555/4901555_tech.nc,AO,20190319201117
aoml/4901556/4901556_tech.nc,AO,20200324200807
aoml/4901557/4901557_tech.nc,AO,20200327200949
aoml/4901558/4901558_tech.nc,AO,20200325200622
aoml/4901559/4901559_tech.nc,AO,20200319200616
aoml/4901560/4901560_tech.nc,AO,20160422013750
aoml/4901561/4901561_tech.nc,AO,20171123212034
aoml/4901562/4901562_tech.nc,AO,20190410200938
aoml/4901563/4901563_tech.nc,AO,20200211211952
aoml/4901564/4901564_tech.nc,AO,20180918195322
aoml/4901565/4901565_tech.nc,AO,20200328200823
aoml/4901566/4901566_tech.nc,AO,20181204215344
aoml/4901567/4901567_tech.nc,AO,20200317200815
aoml/4901568/4901568_tech.nc,AO,20200328200844
aoml/4901569/4901569_tech.nc,AO,20181024204943
aoml/4901570/4901570_tech.nc,AO,20181024204951
aoml/4901571/4901571_tech.nc,AO,20200320200510
aoml/4901572/4901572_tech.nc,AO,20181204215905
aoml/4901573/4901573_tech.nc,AO,20190506201311
aoml/4901574/4901574_tech.nc,AO,20200323200953
aoml/4901575/4901575_tech.nc,AO,20160422015603
aoml/4901576/4901576_tech.nc,AO,20181204215911
aoml/4901577/4901577_tech.nc,AO,20160503125709
aoml/4901578/4901578_tech.nc,AO,20181024204759
aoml/4901579/4901579_tech.nc,AO,20181204215950
aoml/4901580/4901580_tech.nc,AO,20181024204806
aoml/4901581/4901581_tech.nc,AO,20200328201435
aoml/4901582/4901582_tech.nc,AO,20200323201452
aoml/4901583/4901583_tech.nc,AO,20181228213634
aoml/4901584/4901584_tech.nc,AO,20200327201621
aoml/4901585/4901585_tech.nc,AO,20191114211322
aoml/4901586/4901586_tech.nc,AO,20200303211926
aoml/4901587/4901587_tech.nc,AO,20200319201112
aoml/4901588/4901588_tech.nc,AO,20190105211636
aoml/4901589/4901589_tech.nc,AO,20190106211418
aoml/4901590/4901590_tech.nc,AO,20200328201506
aoml/4901591/4901591_tech.nc,AO,20200327201653
aoml/4901592/4901592_tech.nc,AO,20200326202328
aoml/4901593/4901593_tech.nc,AO,20200327202517
aoml/4901594/4901594_tech.nc,AO,20200324202338
aoml/4901595/4901595_tech.nc,AO,20200323202102
aoml/4901596/4901596_tech.nc,AO,20200326202359
aoml/4901597/4901597_tech.nc,AO,20200324202407
aoml/4901598/4901598_tech.nc,AO,20200324202439
aoml/4901599/4901599_tech.nc,AO,20181228215343
aoml/4901621/4901621_tech.nc,AO,20200322202313
aoml/4901622/4901622_tech.nc,AO,20200322202342
aoml/4901623/4901623_tech.nc,AO,20200321201511
aoml/4901624/4901624_tech.nc,AO,20200322202411
aoml/4901625/4901625_tech.nc,AO,20200323202131
aoml/4901626/4901626_tech.nc,AO,20200328201956
aoml/4901627/4901627_tech.nc,AO,20181024210652
aoml/4901628/4901628_tech.nc,AO,20200323202200
aoml/4901629/4901629_tech.nc,AO,20190915202230
aoml/4901630/4901630_tech.nc,AO,20200326202428
aoml/4901631/4901631_tech.nc,AO,20200319201522
aoml/4901632/4901632_tech.nc,AO,20180303212347
aoml/4901633/4901633_tech.nc,AO,20200320200844
aoml/4901634/4901634_tech.nc,AO,20200322201757
aoml/4901635/4901635_tech.nc,AO,20200321201033
aoml/4901636/4901636_tech.nc,AO,20160422021714
aoml/4901637/4901637_tech.nc,AO,20200326201557
aoml/4901638/4901638_tech.nc,AO,20180225212516
aoml/4901639/4901639_tech.nc,AO,20190715203744
aoml/4901640/4901640_tech.nc,AO,20200327210014
aoml/4901641/4901641_tech.nc,AO,20181024205737
aoml/4901642/4901642_tech.nc,AO,20181005202213
aoml/4901643/4901643_tech.nc,AO,20181005202616
aoml/4901644/4901644_tech.nc,AO,20181005202618
aoml/4901645/4901645_tech.nc,AO,20181005202854
aoml/4901646/4901646_tech.nc,AO,20200117185911
aoml/4901647/4901647_tech.nc,AO,20181005202227
aoml/4901648/4901648_tech.nc,AO,20200326201024
aoml/4901649/4901649_tech.nc,AO,20181204220035
aoml/4901650/4901650_tech.nc,AO,20181024204845
aoml/4901651/4901651_tech.nc,AO,20200327201249
aoml/4901652/4901652_tech.nc,AO,20181204220042
aoml/4901653/4901653_tech.nc,AO,20200322201258
aoml/4901654/4901654_tech.nc,AO,20181204220047
aoml/4901655/4901655_tech.nc,AO,20190117210951
aoml/4901656/4901656_tech.nc,AO,20200327201304
aoml/4901657/4901657_tech.nc,AO,20200324202459
aoml/4901658/4901658_tech.nc,AO,20181024210806
aoml/4901659/4901659_tech.nc,AO,20200320201432
aoml/4901660/4901660_tech.nc,AO,20181204221642
aoml/4901661/4901661_tech.nc,AO,20200123212118
aoml/4901662/4901662_tech.nc,AO,20181024210832
aoml/4901663/4901663_tech.nc,AO,20200323202245
aoml/4901664/4901664_tech.nc,AO,20181204221715
aoml/4901666/4901666_tech.nc,AO,20200319201654
aoml/4901667/4901667_tech.nc,AO,20181005202531
aoml/4901668/4901668_tech.nc,AO,20181005202538
aoml/4901669/4901669_tech.nc,AO,20181005202542
aoml/4901670/4901670_tech.nc,AO,20181005202551
aoml/4901671/4901671_tech.nc,AO,20181005202600
aoml/4901672/4901672_tech.nc,AO,20181005202608
aoml/4901675/4901675_tech.nc,AO,20181024210716
aoml/4901679/4901679_tech.nc,AO,20200303212834
aoml/4901699/4901699_tech.nc,AO,20200319202012
aoml/4901700/4901700_tech.nc,AO,20200328202143
aoml/4901701/4901701_tech.nc,AO,20200319202106
aoml/4901702/4901702_tech.nc,AO,20200323202509
aoml/4901703/4901703_tech.nc,AO,20200325202644
aoml/4901704/4901704_tech.nc,AO,20200119212720
aoml/4901705/4901705_tech.nc,AO,20200208213102
aoml/4901706/4901706_tech.nc,AO,20181024211234
aoml/4901707/4901707_tech.nc,AO,20180518202919
aoml/4901708/4901708_tech.nc,AO,20200328202238
aoml/4901709/4901709_tech.nc,AO,20191023203143
aoml/4901710/4901710_tech.nc,AO,20200328202306
aoml/4901711/4901711_tech.nc,AO,20200319202159
aoml/4901712/4901712_tech.nc,AO,20200320201813
aoml/4901713/4901713_tech.nc,AO,20190604202025
aoml/4901714/4901714_tech.nc,AO,20181024211256
aoml/4901715/4901715_tech.nc,AO,20180518202939
aoml/4901716/4901716_tech.nc,AO,20200321201902
aoml/4901717/4901717_tech.nc,AO,20191023203250
aoml/4901718/4901718_tech.nc,AO,20181105212319
aoml/4901719/4901719_tech.nc,AO,20200325202744
aoml/4901720/4901720_tech.nc,AO,20200321201937
aoml/4901721/4901721_tech.nc,AO,20200322203134
aoml/4902057/4902057_tech.nc,AO,20200117185914
aoml/4902058/4902058_tech.nc,AO,20200117185917
aoml/4902059/4902059_tech.nc,AO,20181005203425
aoml/4902060/4902060_tech.nc,AO,20181005203433
aoml/4902061/4902061_tech.nc,AO,20181005203440
aoml/4902062/4902062_tech.nc,AO,20181005203532
aoml/4902063/4902063_tech.nc,AO,20181005203534
aoml/4902064/4902064_tech.nc,AO,20181005203542
aoml/4902065/4902065_tech.nc,AO,20181005203616
aoml/4902066/4902066_tech.nc,AO,20181005203624
aoml/4902067/4902067_tech.nc,AO,20181005203626
aoml/4902068/4902068_tech.nc,AO,20181005203629
aoml/4902069/4902069_tech.nc,AO,20181005203634
aoml/4902070/4902070_tech.nc,AO,20181005203641
aoml/4902071/4902071_tech.nc,AO,20181005203643
aoml/4902072/4902072_tech.nc,AO,20181005203652
aoml/4902073/4902073_tech.nc,AO,20181005203656
aoml/4902074/4902074_tech.nc,AO,20200219214849
aoml/4902075/4902075_tech.nc,AO,20181206213135
aoml/4902076/4902076_tech.nc,AO,20200326202546
aoml/4902077/4902077_tech.nc,AO,20181024211018
aoml/4902078/4902078_tech.nc,AO,20200321201628
aoml/4902079/4902079_tech.nc,AO,20200322202631
aoml/4902080/4902080_tech.nc,AO,20200328202042
aoml/4902081/4902081_tech.nc,AO,20200119212452
aoml/4902082/4902082_tech.nc,AO,20181024211020
aoml/4902083/4902083_tech.nc,AO,20200328202056
aoml/4902084/4902084_tech.nc,AO,20181204221802
aoml/4902085/4902085_tech.nc,AO,20190818203528
aoml/4902086/4902086_tech.nc,AO,20181206213059
aoml/4902087/4902087_tech.nc,AO,20200322204205
aoml/4902088/4902088_tech.nc,AO,20200322204222
aoml/4902089/4902089_tech.nc,AO,20190923203239
aoml/4902090/4902090_tech.nc,AO,20200311203548
aoml/4902091/4902091_tech.nc,AO,20181005204604
aoml/4902092/4902092_tech.nc,AO,20181005204607
aoml/4902093/4902093_tech.nc,AO,20181005204615
aoml/4902094/4902094_tech.nc,AO,20181005204624
aoml/4902095/4902095_tech.nc,AO,20181005204631
aoml/4902098/4902098_tech.nc,AO,20181105212425
aoml/4902099/4902099_tech.nc,AO,20191220214701
aoml/4902100/4902100_tech.nc,AO,20200327210239
aoml/4902101/4902101_tech.nc,AO,20200321205026
aoml/4902102/4902102_tech.nc,AO,20200328205245
aoml/4902103/4902103_tech.nc,AO,20200319204627
aoml/4902104/4902104_tech.nc,AO,20200326205213
aoml/4902105/4902105_tech.nc,AO,20181206215337
aoml/4902106/4902106_tech.nc,AO,20200326205244
aoml/4902107/4902107_tech.nc,AO,20200328205329
aoml/4902108/4902108_tech.nc,AO,20200328210209
aoml/4902109/4902109_tech.nc,AO,20200327211254
aoml/4902110/4902110_tech.nc,AO,20200326210656
aoml/4902111/4902111_tech.nc,AO,20200319205647
aoml/4902112/4902112_tech.nc,AO,20200324205824
aoml/4902113/4902113_tech.nc,AO,20200322205654
aoml/4902114/4902114_tech.nc,AO,20200319205727
aoml/4902115/4902115_tech.nc,AO,20200327211322
aoml/4902116/4902116_tech.nc,AO,20200319210007
aoml/4902117/4902117_tech.nc,AO,20200327211348
aoml/4902118/4902118_tech.nc,AO,20200325210750
aoml/4902119/4902119_tech.nc,AO,20200320211631
aoml/4902120/4902120_tech.nc,AO,20200319210035
aoml/4902121/4902121_tech.nc,AO,20200323205501
aoml/4902122/4902122_tech.nc,AO,20200119220803
aoml/4902124/4902124_tech.nc,AO,20181005204653
aoml/4902125/4902125_tech.nc,AO,20181005204701
aoml/4902126/4902126_tech.nc,AO,20181005204709
aoml/4902127/4902127_tech.nc,AO,20181005204716
aoml/4902128/4902128_tech.nc,AO,20181005204717
aoml/4902129/4902129_tech.nc,AO,20190502205312
aoml/4902284/4902284_tech.nc,AO,20181206214740
aoml/4902285/4902285_tech.nc,AO,20181024214220
aoml/4902286/4902286_tech.nc,AO,20181024214102
aoml/4902287/4902287_tech.nc,AO,20181024214115
aoml/4902288/4902288_tech.nc,AO,20181206214720
aoml/4902289/4902289_tech.nc,AO,20181024214141
aoml/4902290/4902290_tech.nc,AO,20181206214731
aoml/4902291/4902291_tech.nc,AO,20181206214746
aoml/4902293/4902293_tech.nc,AO,20181005205410
aoml/4902295/4902295_tech.nc,AO,20181206215730
aoml/4902296/4902296_tech.nc,AO,20181206215749
aoml/4902299/4902299_tech.nc,AO,20200323204924
aoml/4902300/4902300_tech.nc,AO,20200326204147
aoml/4902301/4902301_tech.nc,AO,20200319203719
aoml/4902302/4902302_tech.nc,AO,20200321204054
aoml/4902303/4902303_tech.nc,AO,20200320210128
aoml/4902304/4902304_tech.nc,AO,20200327210418
aoml/4902305/4902305_tech.nc,AO,20200325205408
aoml/4902306/4902306_tech.nc,AO,20200322204927
aoml/4902307/4902307_tech.nc,AO,20200321205056
aoml/4902309/4902309_tech.nc,AO,20200320210228
aoml/4902310/4902310_tech.nc,AO,20200319204801
aoml/4902311/4902311_tech.nc,AO,20181024214456
aoml/4902312/4902312_tech.nc,AO,20200321205110
aoml/4902313/4902313_tech.nc,AO,20200320210158
aoml/4902314/4902314_tech.nc,AO,20200320210212
aoml/4902315/4902315_tech.nc,AO,20200322205932
aoml/4902316/4902316_tech.nc,AO,20200319210258
aoml/4902317/4902317_tech.nc,AO,20200328210611
aoml/4902318/4902318_tech.nc,AO,20200322210011
aoml/4902319/4902319_tech.nc,AO,20200319210450
aoml/4902320/4902320_tech.nc,AO,20200328210644
aoml/4902321/4902321_tech.nc,AO,20200328210733
aoml/4902322/4902322_tech.nc,AO,20200315210340
aoml/4902323/4902323_tech.nc,AO,20200317211836
aoml/4902324/4902324_tech.nc,AO,20200322210136
aoml/4902325/4902325_tech.nc,AO,20190306220114
aoml/4902326/4902326_tech.nc,AO,20200325211220
aoml/4902327/4902327_tech.nc,AO,20200321211837
aoml/4902328/4902328_tech.nc,AO,20200323210831
aoml/4902329/4902329_tech.nc,AO,20200324211327
aoml/4902330/4902330_tech.nc,AO,20200324210341
aoml/4902331/4902331_tech.nc,AO,20191107215224
aoml/4902332/4902332_tech.nc,AO,20200323210859
aoml/4902333/4902333_tech.nc,AO,20200325212254
aoml/4902334/4902334_tech.nc,AO,20200328212515
aoml/4902337/4902337_tech.nc,AO,20200328210304
aoml/4902338/4902338_tech.nc,AO,20200323205528
aoml/4902339/4902339_tech.nc,AO,20200325210812
aoml/4902340/4902340_tech.nc,AO,20200325210848
aoml/4902341/4902341_tech.nc,AO,20200320211659
aoml/4902342/4902342_tech.nc,AO,20200324205840
aoml/4902343/4902343_tech.nc,AO,20200320211722
aoml/4902344/4902344_tech.nc,AO,20200323205553
aoml/4902345/4902345_tech.nc,AO,20200327211439
aoml/4902346/4902346_tech.nc,AO,20200327211503
aoml/4902347/4902347_tech.nc,AO,20200328210329
aoml/4902348/4902348_tech.nc,AO,20200327211526
aoml/4902349/4902349_tech.nc,AO,20200328210355
aoml/4902350/4902350_tech.nc,AO,20200327211552
aoml/4902351/4902351_tech.nc,AO,20200319210058
aoml/4902352/4902352_tech.nc,AO,20200321210235
aoml/4902354/4902354_tech.nc,AO,20200325211627
aoml/4902355/4902355_tech.nc,AO,20200323210304
aoml/4902889/4902889_tech.nc,AO,20200323204937
aoml/4902890/4902890_tech.nc,AO,20200325205433
aoml/4902891/4902891_tech.nc,AO,20200323204950
aoml/4902892/4902892_tech.nc,AO,20200324205154
aoml/4902893/4902893_tech.nc,AO,20200320210254
aoml/4902894/4902894_tech.nc,AO,20180830204558
aoml/4902895/4902895_tech.nc,AO,20200324205207
aoml/4902896/4902896_tech.nc,AO,20200323205935
aoml/4902897/4902897_tech.nc,AO,20200320212550
aoml/4902898/4902898_tech.nc,AO,20200319204946
aoml/4902899/4902899_tech.nc,AO,20200320212435
aoml/4902900/4902900_tech.nc,AO,20200321210723
aoml/4902901/4902901_tech.nc,AO,20200323205947
aoml/4902902/4902902_tech.nc,AO,20200320212537
aoml/4902903/4902903_tech.nc,AO,20200320212459
aoml/4902905/4902905_tech.nc,AO,20200323205959
aoml/4902906/4902906_tech.nc,AO,20200321210747
aoml/4902907/4902907_tech.nc,AO,20200323210010
aoml/4902908/4902908_tech.nc,AO,20200321210823
aoml/4902909/4902909_tech.nc,AO,20200324210935
aoml/4902910/4902910_tech.nc,AO,20200319211444
aoml/4902911/4902911_tech.nc,AO,20200321211231
aoml/4902912/4902912_tech.nc,AO,20200327212255
aoml/4902913/4902913_tech.nc,AO,20200328211924
aoml/4902914/4902914_tech.nc,AO,20200328212130
aoml/4902915/4902915_tech.nc,AO,20200327212459
aoml/4902916/4902916_tech.nc,AO,20200325211857
aoml/4902917/4902917_tech.nc,AO,20200326211628
aoml/4902918/4902918_tech.nc,AO,20200324211640
aoml/4902919/4902919_tech.nc,AO,20200324211658
aoml/4902920/4902920_tech.nc,AO,20200327213304
aoml/4902921/4902921_tech.nc,AO,20200325212452
aoml/4902922/4902922_tech.nc,AO,20200312211410
aoml/4902923/4902923_tech.nc,AO,20200312211445
aoml/4902924/4902924_tech.nc,AO,20200312211450
aoml/4902925/4902925_tech.nc,AO,20200312211506
aoml/4902926/4902926_tech.nc,AO,20200303225719
aoml/4902927/4902927_tech.nc,AO,20200328213108
aoml/4902928/4902928_tech.nc,AO,20200321212416
aoml/4902929/4902929_tech.nc,AO,20200320212639
aoml/4902930/4902930_tech.nc,AO,20200327211921
aoml/4902931/4902931_tech.nc,AO,20200328211357
aoml/4902932/4902932_tech.nc,AO,20200322210537
aoml/4902933/4902933_tech.nc,AO,20200320212651
aoml/4902934/4902934_tech.nc,AO,20200323210021
aoml/4902935/4902935_tech.nc,AO,20200323210039
aoml/4902936/4902936_tech.nc,AO,20200322210549
aoml/4902937/4902937_tech.nc,AO,20200327212000
aoml/4902938/4902938_tech.nc,AO,20200323210050
aoml/4902947/4902947_tech.nc,AO,20200324210532
aoml/4902948/4902948_tech.nc,AO,20200325211335
aoml/4902949/4902949_tech.nc,AO,20200325211344
aoml/4902950/4902950_tech.nc,AO,20200323210108
aoml/4902951/4902951_tech.nc,AO,20200323210119
aoml/4902976/4902976_tech.nc,AO,20200320212722
aoml/4902977/4902977_tech.nc,AO,20200319210658
aoml/4902978/4902978_tech.nc,AO,20200321210918
aoml/4902979/4902979_tech.nc,AO,20200321210928
aoml/4902980/4902980_tech.nc,AO,20200324210542
aoml/4902996/4902996_tech.nc,AO,20200321210939
aoml/4902997/4902997_tech.nc,AO,20200326211223
aoml/4902999/4902999_tech.nc,AO,20200324211055
aoml/4903000/4903000_tech.nc,AO,20200323210439
aoml/4903007/4903007_tech.nc,AO,20200326212012
aoml/4903008/4903008_tech.nc,AO,20200327212818
aoml/4903009/4903009_tech.nc,AO,20200323211037
aoml/4903010/4903010_tech.nc,AO,20200320213908
aoml/4903011/4903011_tech.nc,AO,20200319213222
aoml/4903012/4903012_tech.nc,AO,20200319213235
aoml/4903013/4903013_tech.nc,AO,20200319213248
aoml/4903014/4903014_tech.nc,AO,20200321213129
aoml/4903015/4903015_tech.nc,AO,20200319212802
aoml/4903016/4903016_tech.nc,AO,20200321213149
aoml/4903017/4903017_tech.nc,AO,20200321213159
aoml/4903018/4903018_tech.nc,AO,20200322212411
aoml/4903019/4903019_tech.nc,AO,20200328214030
aoml/4903020/4903020_tech.nc,AO,20200319213310
aoml/4903021/4903021_tech.nc,AO,20200320214912
aoml/4903022/4903022_tech.nc,AO,20200321213208
aoml/4903023/4903023_tech.nc,AO,20200321213217
aoml/4903024/4903024_tech.nc,AO,20200321213227
aoml/4903025/4903025_tech.nc,AO,20200322212421
aoml/4903027/4903027_tech.nc,AO,20200319211655
aoml/4903028/4903028_tech.nc,AO,20200326211708
aoml/4903030/4903030_tech.nc,AO,20200327212529
aoml/4903031/4903031_tech.nc,AO,20200327212537
aoml/4903032/4903032_tech.nc,AO,20200325212037
aoml/4903033/4903033_tech.nc,AO,20200319211710
aoml/4903034/4903034_tech.nc,AO,20200326211816
aoml/4903035/4903035_tech.nc,AO,20200320214306
aoml/4903036/4903036_tech.nc,AO,20200324211741
