# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20200407112427
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
meds/4900873/profiles/D4900873_141.nc,20100614011100,38.287,-137.289,P,846,ME,20170224113904
meds/4900874/profiles/D4900874_011.nc,20061123050500,43.481,-138.133,P,846,ME,20170222095852
meds/4900874/profiles/D4900874_128.nc,20100205012900,43.478,-131.165,P,846,ME,20170222095903
meds/4900874/profiles/R4900874_159.nc,20101212054800,43.003,-130.879,P,846,ME,20170222095906
meds/4900875/profiles/D4900875_024.nc,20071223073000,51.412,-48.787,A,846,ME,20160225184724
meds/4900875/profiles/D4900875_068.nc,20090307105800,40.706,-42.659,A,846,ME,20150522203325
meds/4900875/profiles/D4900875_077.nc,20090605105300,41.562,-44.224,A,846,ME,20150522203327
meds/4900875/profiles/D4900875_113.nc,20100531072800,41.862,-49.271,A,846,ME,20150522203339
meds/4900875/profiles/D4900875_129.nc,20101107102100,48.454,-42.624,A,846,ME,20150522203343
meds/4900876/profiles/D4900876_118.nc,20090811180500,54.219,-45.845,A,846,ME,20160303155326
meds/4900876/profiles/D4900876_123.nc,20090930180600,54.066,-45.768,A,846,ME,20160303155327
meds/4900876/profiles/D4900876_137.nc,20100217175300,52.832,-48.953,A,846,ME,20160303155331
meds/4900876/profiles/D4900876_151.nc,20100707174400,50.380,-46.376,A,846,ME,20160303155335
meds/4900877/profiles/R4900877_097.nc,20090314221900,47.067,-39.233,A,846,ME,20150522203452
meds/4900881/profiles/D4900881_012.nc,20070208200400,41.452,-64.466,A,846,ME,20170224120216
meds/4900881/profiles/D4900881_114.nc,20091124190300,34.621,-74.229,A,846,ME,20170224120227
meds/4900883/profiles/D4900883_108.nc,20091112084100,42.509,-42.969,A,846,ME,20170224133134
meds/4901065/profiles/D4901065_033.nc,20081227232800,52.954,-141.524,P,846,ME,20150522211154
meds/4901065/profiles/D4901065_085.nc,20100531232300,58.564,-146.525,P,846,ME,20150522211206
meds/4901066/profiles/R4901066_046.nc,20090118183200,52.475,-173.180,P,846,ME,20150522211258
meds/4901069/profiles/D4901069_062.nc,20090222022500,54.910,-137.726,P,846,ME,20160303155715
meds/4901069/profiles/D4901069_106.nc,20100507232200,55.905,-151.114,P,846,ME,20150522211329
meds/4901070/profiles/D4901070_047.nc,20090127113100,52.822,-175.633,P,846,ME,20150522211349
meds/4901070/profiles/D4901070_055.nc,20090417123500,54.049,-173.883,P,846,ME,20150522211353
meds/4901071/profiles/R4901071_028.nc,20080722044900,58.379,177.392,P,846,ME,20150529154644
meds/4901074/profiles/D4901074_062.nc,20090625204300,53.949,178.352,P,846,ME,20150522211620
meds/4901074/profiles/D4901074_099.nc,20100630202100,55.412,178.029,P,846,ME,20150522211634
meds/4901075/profiles/D4901075_084.nc,20090822150100,54.669,-50.050,A,846,ME,20150522211703
meds/4901078/profiles/D4901078_184.nc,20131023015800,37.899,-52.307,A,846,ME,20160810200355
meds/4901079/profiles/D4901079_074.nc,20090525073200,39.397,-45.307,A,846,ME,20150522211923
meds/4901080/profiles/D4901080_145.nc,20110505195400,35.643,-46.556,A,846,ME,20171102164430
meds/4901080/profiles/D4901080_149.nc,20110614203200,38.111,-46.014,A,846,ME,20171102164430
meds/4901081/profiles/D4901081_091.nc,20100327170000,25.035,-67.673,A,846,ME,20160908175119
meds/4901082/profiles/D4901082_042.nc,20081126124400,43.303,-55.623,A,846,ME,20150522212108
meds/4901082/profiles/D4901082_072.nc,20090922113000,43.414,-55.325,A,846,ME,20150522212114
meds/4901083/profiles/D4901083_036.nc,20080929132900,37.814,-54.520,A,846,ME,20160303160248
meds/4901083/profiles/R4901083_168.nc,20120511101900,32.165,-60.792,A,846,ME,20150522212200
meds/4901084/profiles/R4901084_140.nc,20110728210300,38.443,-32.030,A,846,ME,20150522212232
meds/4901084/profiles/R4901084_170.nc,20120523230900,40.266,-27.860,A,846,ME,20150522212236
meds/4901086/profiles/D4901086_146.nc,20121002170000,53.777,168.206,P,846,ME,20180529113946
meds/4901087/profiles/R4901087_002.nc,20081027011400,57.174,175.428,P,846,ME,20150522212337
meds/4901087/profiles/R4901087_140.nc,20120807040500,52.519,177.214,P,846,ME,20150522212359
meds/4901089/profiles/R4901089_032.nc,20090827222200,45.433,170.616,P,846,ME,20150522212419
meds/4901089/profiles/R4901089_079.nc,20101210214300,47.180,-177.182,P,846,ME,20150522212426
meds/4901091/profiles/R4901091_134.nc,20120119070200,57.752,-28.944,A,846,ME,20150522212503
meds/4901092/profiles/D4901092_078.nc,20100707054200,54.116,-42.528,A,846,ME,20160810181453
meds/4901093/profiles/D4901093_143.nc,20120414184100,32.990,-39.548,A,846,ME,20150522212600
meds/4901094/profiles/R4901094_076.nc,20100613055200,61.503,-40.010,A,846,ME,20150522212625
meds/4901096/profiles/D4901096_044.nc,20090915035500,47.938,169.715,P,846,ME,20150522212649
meds/4901096/profiles/R4901096_166.nc,20130117062600,44.013,156.240,P,846,ME,20150529144455
